781.182	10.39
781.672	10.23
782.163	10.06
782.654	9.76
783.145	9.59
783.636	9.48
784.127	9.33
784.618	9.43
785.109	9.35
785.6	9.48
786.091	9.78
786.583	10.33
787.074	10.66
787.565	11.29
788.056	11.93
788.548	12.71
789.039	13.99
789.53	15.67
790.022	19.62
790.513	39.93
791.005	100.86
791.496	192.67
791.988	285.75
792.479	347.29
792.971	383.58
793.462	400.78
793.954	407.55
794.446	410.31
794.937	411.66
795.429	410.7
795.921	395.89
796.413	354.52
796.905	313.01
797.397	317.28
797.889	390.45
798.381	492
798.873	579.35
799.365	632.05
799.857	659.62
800.349	670.61
800.841	673.77
801.333	671.94
801.825	654.75
802.318	606.54
802.81	510.87
803.302	377.98
803.794	241.85
804.287	139.84
804.779	85.65
805.272	65.66
805.764	72.94
806.257	120.81
806.749	220.95
807.242	400.11
807.734	687.41
808.227	1038.74
808.72	1350.65
809.212	1547.93
809.705	1656.7
810.198	1703.21
810.691	1713.71
811.184	1703.75
811.676	1657.12
812.169	1559.24
812.662	1382.16
813.155	1096.1
813.648	745.31
814.141	432.84
814.634	234.44
815.128	123.62
815.621	71.89
816.114	50.53
816.607	39.71
817.1	32.45
817.594	27.09
818.087	22.98
818.58	19.93
819.074	17.8
819.567	16.68
820.061	16.26
820.554	16.22
821.048	15.95
821.541	15.83
822.035	15.95
822.528	16.29
823.022	16.42
