604.805	-0	604.805	0.43	604.805	0.36	
605.283	-0	605.283	0.43	605.283	0.36	
605.761	-0	605.761	0.43	605.761	0.37	
606.239	-0	606.239	0.43	606.239	0.37	
606.718	-0	606.718	0.43	606.718	0.38	
607.196	-0	607.196	0.43	607.196	0.38	
607.674	-0	607.674	0.43	607.674	0.39	
608.153	-0	608.153	0.43	608.153	0.4	
608.631	-0	608.631	0.43	608.631	0.4	
609.11	-0	609.11	0.43	609.11	0.41	
609.588	-0	609.588	0.43	609.588	0.41	
610.067	-0	610.067	0.43	610.067	0.42	
610.546	-0	610.546	0.43	610.546	0.43	
611.024	-0	611.024	0.43	611.024	0.43	
611.503	-0	611.503	0.43	611.503	0.44	
611.982	-0	611.982	0.43	611.982	0.45	
612.46	-0	612.46	0.43	612.46	0.45	
612.939	-0	612.939	0.43	612.939	0.46	
613.418	-0	613.418	0.43	613.418	0.47	
613.897	-0	613.897	0.43	613.897	0.47	
614.376	-0	614.376	0.43	614.376	0.48	
614.855	-0	614.855	0.43	614.855	0.49	
615.334	-0	615.334	0.43	615.334	0.5	
615.813	-0	615.813	0.43	615.813	0.5	
616.292	-0	616.292	0.43	616.292	0.51	
616.771	-0	616.771	0.43	616.771	0.52	
617.25	-0	617.25	0.43	617.25	0.52	
617.729	-0	617.729	0.43	617.729	0.53	
618.208	-0	618.208	0.43	618.208	0.54	
618.688	-0	618.688	0.43	618.688	0.54	
619.167	-0	619.167	0.43	619.167	0.55	
619.646	-0	619.646	0.43	619.646	0.56	
620.125	-0	620.125	0.43	620.125	0.56	
620.605	-0	620.605	0.43	620.605	0.57	
621.084	-0	621.084	0.43	621.084	0.58	
621.564	-0	621.564	0.43	621.564	0.58	
622.043	-0	622.043	0.43	622.043	0.59	
622.523	-0	622.523	0.43	622.523	0.59	
623.002	-0	623.002	0.43	623.002	0.6	
623.482	-0	623.482	0.43	623.482	0.6	
623.961	-0	623.961	0.43	623.961	0.61	
624.441	-0	624.441	0.43	624.441	0.61	
624.921	-0	624.921	0.43	624.921	0.61	
625.4	-0	625.4	0.43	625.4	0.62	
625.88	-0	625.88	0.43	625.88	0.62	
626.36	-0	626.36	0.43	626.36	0.62	
626.84	-0	626.84	0.43	626.84	0.62	
627.319	-0	627.319	0.43	627.319	0.63	
627.799	-0	627.799	0.43	627.799	0.63	
628.279	-0	628.279	0.43	628.279	0.63	
628.759	-0	628.759	0.43	628.759	0.63	
629.239	-0	629.239	0.43	629.239	0.63	
629.719	-0	629.719	0.43	629.719	0.63	
630.199	-0	630.199	0.43	630.199	0.63	
630.679	-0	630.679	0.43	630.679	0.63	
631.16	-0	631.16	0.43	631.16	0.62	
631.64	-0	631.64	0.43	631.64	0.62	
632.12	-0	632.12	0.43	632.12	0.62	
632.6	-0	632.6	0.43	632.6	0.62	
633.08	-0	633.08	0.43	633.08	0.61	
633.561	-0	633.561	0.43	633.561	0.61	
634.041	-0	634.041	0.43	634.041	0.6	
634.521	-0	634.521	0.43	634.521	0.6	
635.002	-0	635.002	0.43	635.002	0.59	
635.482	-0	635.482	0.43	635.482	0.58	
635.963	-0	635.963	0.43	635.963	0.58	
636.443	-0	636.443	0.43	636.443	0.57	
636.924	-0	636.924	0.43	636.924	0.56	
637.404	-0	637.404	0.43	637.404	0.56	
637.885	-0	637.885	0.44	637.885	0.55	
638.366	-0	638.366	0.44	638.366	0.54	
638.846	-0	638.846	0.44	638.846	0.53	
639.327	-0	639.327	0.44	639.327	0.52	
639.808	-0	639.808	0.44	639.808	0.51	
640.289	-0	640.289	0.44	640.289	0.5	
640.77	-0	640.77	0.44	640.77	0.49	
641.25	-0	641.25	0.44	641.25	0.48	
641.731	-0	641.731	0.44	641.731	0.47	
642.212	-0	642.212	0.44	642.212	0.46	
642.693	-0	642.693	0.44	642.693	0.45	
643.174	-0	643.174	0.44	643.174	0.44	
643.655	-0	643.655	0.44	643.655	0.43	
644.136	-0	644.136	0.44	644.136	0.42	
644.617	-0	644.617	0.44	644.617	0.41	
645.099	-0	645.099	0.44	645.099	0.4	
645.58	-0	645.58	0.44	645.58	0.39	
646.061	-0	646.061	0.44	646.061	0.38	
646.542	-0	646.542	0.44	646.542	0.37	
647.024	-0	647.024	0.44	647.024	0.36	
647.505	-0	647.505	0.44	647.505	0.35	
647.986	-0	647.986	0.44	647.986	0.34	
648.468	-0	648.468	0.44	648.468	0.33	
648.949	-0	648.949	0.44	648.949	0.32	
649.43	-0	649.43	0.44	649.43	0.31	
649.912	-0	649.912	0.44	649.912	0.3	
650.394	-0	650.394	0.44	650.394	0.29	
650.875	-0	650.875	0.44	650.875	0.28	
651.357	-0	651.357	0.44	651.357	0.28	
651.838	-0	651.838	0.44	651.838	0.27	
652.32	-0	652.32	0.44	652.32	0.26	
652.802	-0	652.802	0.44	652.802	0.25	
653.283	-0	653.283	0.44	653.283	0.24	
653.765	-0	653.765	0.44	653.765	0.24	
654.247	-0	654.247	0.44	654.247	0.23	
654.729	-0	654.729	0.44	654.729	0.22	
655.211	-0	655.211	0.44	655.211	0.21	
655.693	-0	655.693	0.44	655.693	0.21	
656.175	-0	656.175	0.44	656.175	0.2	
656.657	-0	656.657	0.44	656.657	0.19	
657.139	-0	657.139	0.44	657.139	0.19	
657.621	-0	657.621	0.44	657.621	0.18	
658.103	-0	658.103	0.44	658.103	0.17	
658.585	-0	658.585	0.44	658.585	0.17	
659.067	-0	659.067	0.44	659.067	0.16	
659.549	-0	659.549	0.44	659.549	0.16	
660.031	-0	660.031	0.44	660.031	0.15	
660.514	-0	660.514	0.44	660.514	0.15	
660.996	-0	660.996	0.44	660.996	0.14	
661.478	-0	661.478	0.44	661.478	0.14	
661.961	-0	661.961	0.44	661.961	0.13	
662.443	-0	662.443	0.44	662.443	0.13	
662.926	-0	662.926	0.44	662.926	0.12	
663.408	-0	663.408	0.44	663.408	0.12	
663.891	-0	663.891	0.44	663.891	0.12	
664.373	-0	664.373	0.44	664.373	0.11	
664.856	-0	664.856	0.44	664.856	0.11	
665.338	-0	665.338	0.44	665.338	0.11	
665.821	-0	665.821	0.44	665.821	0.1	
666.304	-0	666.304	0.44	666.304	0.1	
666.786	-0	666.786	0.44	666.786	0.1	
667.269	-0	667.269	0.44	667.269	0.09	
667.752	-0	667.752	0.44	667.752	0.09	
668.235	-0	668.235	0.44	668.235	0.09	
668.718	-0	668.718	0.44	668.718	0.09	
669.2	-0	669.2	0.44	669.2	0.08	
669.683	-0	669.683	0.44	669.683	0.08	
670.166	-0	670.166	0.44	670.166	0.08	
670.649	-0	670.649	0.44	670.649	0.08	
671.132	-0	671.132	0.44	671.132	0.08	
671.615	-0	671.615	0.45	671.615	0.07	
672.099	-0	672.099	0.45	672.099	0.07	
672.582	-0	672.582	0.45	672.582	0.07	
673.065	-0	673.065	0.45	673.065	0.07	
673.548	-0	673.548	0.45	673.548	0.07	
674.031	-0	674.031	0.45	674.031	0.06	
674.515	-0	674.515	0.45	674.515	0.06	
674.998	-0	674.998	0.45	674.998	0.06	
675.481	-0	675.481	0.45	675.481	0.06	
675.965	-0	675.965	0.45	675.965	0.06	
676.448	-0	676.448	0.45	676.448	0.06	
676.931	-0	676.931	0.45	676.931	0.06	
677.415	-0	677.415	0.45	677.415	0.06	
677.898	-0	677.898	0.45	677.898	0.05	
678.382	-0	678.382	0.45	678.382	0.05	
678.866	-0	678.866	0.45	678.866	0.05	
679.349	-0	679.349	0.45	679.349	0.05	
679.833	-0	679.833	0.45	679.833	0.05	
680.317	-0	680.317	0.45	680.317	0.05	
680.8	-0	680.8	0.45	680.8	0.05	
681.284	-0	681.284	0.45	681.284	0.05	
681.768	-0	681.768	0.45	681.768	0.05	
682.252	-0	682.252	0.45	682.252	0.05	
682.736	-0	682.736	0.45	682.736	0.05	
683.219	-0	683.219	0.45	683.219	0.04	
683.703	-0	683.703	0.45	683.703	0.04	
684.187	-0	684.187	0.45	684.187	0.04	
684.671	-0	684.671	0.45	684.671	0.04	
685.155	-0	685.155	0.45	685.155	0.04	
685.639	-0	685.639	0.45	685.639	0.04	
686.124	-0	686.124	0.45	686.124	0.04	
686.608	-0	686.608	0.45	686.608	0.04	
687.092	-0	687.092	0.45	687.092	0.04	
687.576	-0	687.576	0.45	687.576	0.04	
688.06	-0	688.06	0.45	688.06	0.04	
688.545	-0	688.545	0.45	688.545	0.04	
689.029	-0	689.029	0.45	689.029	0.04	
689.513	-0	689.513	0.45	689.513	0.04	
689.998	-0	689.998	0.45	689.998	0.04	
690.482	-0	690.482	0.45	690.482	0.04	
690.967	-0	690.967	0.45	690.967	0.04	
691.451	-0	691.451	0.45	691.451	0.04	
691.936	-0	691.936	0.45	691.936	0.04	
692.42	-0	692.42	0.45	692.42	0.04	
692.905	-0	692.905	0.45	692.905	0.03	
693.389	-0	693.389	0.45	693.389	0.03	
693.874	-0	693.874	0.45	693.874	0.03	
694.359	-0	694.359	0.45	694.359	0.03	
694.843	-0	694.843	0.45	694.843	0.03	
695.328	-0	695.328	0.45	695.328	0.03	
695.813	-0	695.813	0.45	695.813	0.03	
696.298	-0	696.298	0.45	696.298	0.03	
696.783	-0	696.783	0.45	696.783	0.03	
697.268	-0	697.268	0.45	697.268	0.03	
697.753	-0	697.753	0.46	697.753	0.03	
698.238	-0	698.238	0.46	698.238	0.03	
698.723	-0	698.723	0.46	698.723	0.03	
699.208	-0	699.208	0.46	699.208	0.03	
699.693	-0	699.693	0.46	699.693	0.03	
700.178	-0	700.178	0.46	700.178	0.03	
700.663	-0	700.663	0.46	700.663	0.03	
701.148	-0	701.148	0.46	701.148	0.03	
701.633	-0	701.633	0.46	701.633	0.03	
702.119	-0	702.119	0.46	702.119	0.03	
702.604	-0	702.604	0.46	702.604	0.03	
703.089	-0	703.089	0.46	703.089	0.03	
703.574	-0	703.574	0.46	703.574	0.03	
704.06	-0	704.06	0.46	704.06	0.03	
704.545	-0	704.545	0.46	704.545	0.03	
705.031	-0	705.031	0.46	705.031	0.03	
705.516	-0	705.516	0.46	705.516	0.03	
706.002	-0	706.002	0.46	706.002	0.03	
706.487	-0	706.487	0.46	706.487	0.03	
706.973	-0	706.973	0.46	706.973	0.03	
707.459	-0	707.459	0.46	707.459	0.03	
707.944	-0	707.944	0.46	707.944	0.03	
708.43	-0	708.43	0.46	708.43	0.03	
708.916	-0	708.916	0.46	708.916	0.03	
709.401	-0	709.401	0.46	709.401	0.03	
709.887	-0	709.887	0.46	709.887	0.03	
710.373	-0	710.373	0.46	710.373	0.03	
710.859	-0	710.859	0.46	710.859	0.03	
711.345	-0	711.345	0.46	711.345	0.03	
711.831	-0	711.831	0.46	711.831	0.03	
712.317	-0	712.317	0.46	712.317	0.03	
712.803	-0	712.803	0.46	712.803	0.03	
713.289	-0	713.289	0.46	713.289	0.03	
713.775	-0	713.775	0.46	713.775	0.03	
714.261	-0	714.261	0.46	714.261	0.03	
714.747	-0	714.747	0.46	714.747	0.03	
715.233	-0	715.233	0.46	715.233	0.03	
715.719	-0	715.719	0.46	715.719	0.03	
716.206	-0	716.206	0.46	716.206	0.03	
716.692	-0	716.692	0.46	716.692	0.03	
717.178	-0	717.178	0.46	717.178	0.03	
717.665	-0	717.665	0.46	717.665	0.03	
718.151	-0	718.151	0.46	718.151	0.03	
718.637	-0	718.637	0.46	718.637	0.03	
719.124	-0	719.124	0.47	719.124	0.03	
719.61	-0	719.61	0.47	719.61	0.03	
720.097	-0	720.097	0.47	720.097	0.03	
720.583	-0	720.583	0.47	720.583	0.03	
721.07	-0	721.07	0.47	721.07	0.03	
721.557	-0	721.557	0.47	721.557	0.03	
722.043	-0	722.043	0.47	722.043	0.03	
722.53	-0	722.53	0.47	722.53	0.03	
723.017	-0	723.017	0.47	723.017	0.03	
723.504	-0	723.504	0.47	723.504	0.03	
723.99	-0	723.99	0.47	723.99	0.03	
724.477	-0	724.477	0.47	724.477	0.03	
724.964	-0	724.964	0.47	724.964	0.03	
725.451	-0	725.451	0.47	725.451	0.03	
725.938	-0	725.938	0.47	725.938	0.03	
726.425	-0	726.425	0.47	726.425	0.03	
726.912	-0	726.912	0.47	726.912	0.03	
727.399	-0	727.399	0.47	727.399	0.03	
727.886	-0	727.886	0.47	727.886	0.03	
728.373	-0	728.373	0.47	728.373	0.03	
728.86	-0	728.86	0.47	728.86	0.03	
729.347	-0	729.347	0.47	729.347	0.03	
729.835	-0	729.835	0.47	729.835	0.03	
730.322	-0	730.322	0.47	730.322	0.03	
730.809	-0	730.809	0.47	730.809	0.03	
731.296	-0	731.296	0.47	731.296	0.03	
731.784	-0	731.784	0.47	731.784	0.03	
732.271	-0	732.271	0.47	732.271	0.03	
732.759	-0	732.759	0.47	732.759	0.03	
733.246	-0	733.246	0.47	733.246	0.03	
733.734	-0	733.734	0.47	733.734	0.03	
734.221	-0	734.221	0.47	734.221	0.03	
734.709	-0	734.709	0.47	734.709	0.03	
735.196	-0	735.196	0.47	735.196	0.03	
735.684	-0	735.684	0.47	735.684	0.02	
736.171	-0	736.171	0.47	736.171	0.02	
736.659	-0	736.659	0.47	736.659	0.02	
737.147	-0	737.147	0.47	737.147	0.02	
737.635	-0	737.635	0.47	737.635	0.02	
738.122	-0	738.122	0.47	738.122	0.02	
738.61	-0	738.61	0.47	738.61	0.02	
739.098	-0	739.098	0.47	739.098	0.02	
739.586	-0	739.586	0.47	739.586	0.02	
740.074	-0	740.074	0.47	740.074	0.02	
740.562	-0	740.562	0.47	740.562	0.02	
741.05	-0	741.05	0.47	741.05	0.02	
741.538	-0	741.538	0.47	741.538	0.02	
742.026	-0	742.026	0.47	742.026	0.02	
742.514	-0	742.514	0.47	742.514	0.02	
743.002	-0	743.002	0.47	743.002	0.02	
743.49	-0	743.49	0.47	743.49	0.02	
743.979	-0	743.979	0.47	743.979	0.02	
744.467	-0	744.467	0.47	744.467	0.02	
744.955	-0	744.955	0.47	744.955	0.02	
745.443	-0	745.443	0.47	745.443	0.02	
745.932	-0	745.932	0.47	745.932	0.02	
746.42	-0	746.42	0.47	746.42	0.02	
746.909	-0	746.909	0.47	746.909	0.02	
747.397	-0	747.397	0.47	747.397	0.02	
747.885	-0	747.885	0.47	747.885	0.02	
748.374	-0	748.374	0.47	748.374	0.02	
748.862	-0	748.862	0.48	748.862	0.02	
749.351	-0	749.351	0.48	749.351	0.02	
749.84	-0	749.84	0.48	749.84	0.02	
750.328	-0	750.328	0.48	750.328	0.02	
750.817	-0	750.817	0.48	750.817	0.02	
751.306	-0	751.306	0.48	751.306	0.02	
751.794	-0	751.794	0.48	751.794	0.02	
752.283	-0	752.283	0.48	752.283	0.02	
752.772	-0	752.772	0.48	752.772	0.02	
753.261	-0	753.261	0.48	753.261	0.02	
753.75	-0	753.75	0.48	753.75	0.02	
754.239	-0	754.239	0.48	754.239	0.02	
754.728	-0	754.728	0.48	754.728	0.02	
755.217	-0	755.217	0.48	755.217	0.02	
755.706	-0	755.706	0.48	755.706	0.02	
756.195	-0	756.195	0.48	756.195	0.02	
756.684	-0	756.684	0.48	756.684	0.02	
757.173	-0	757.173	0.48	757.173	0.02	
757.662	-0	757.662	0.48	757.662	0.02	
758.151	-0	758.151	0.48	758.151	0.02	
758.641	-0	758.641	0.48	758.641	0.02	
759.13	-0	759.13	0.48	759.13	0.02	
759.619	-0	759.619	0.48	759.619	0.02	
760.108	-0	760.108	0.48	760.108	0.02	
760.598	-0	760.598	0.48	760.598	0.02	
761.087	-0	761.087	0.48	761.087	0.02	
761.577	-0	761.577	0.48	761.577	0.02	
762.066	-0	762.066	0.48	762.066	0.02	
762.556	-0	762.556	0.48	762.556	0.02	
763.045	-0	763.045	0.48	763.045	0.02	
763.535	-0	763.535	0.48	763.535	0.02	
764.024	-0	764.024	0.48	764.024	0.02	
764.514	-0	764.514	0.48	764.514	0.02	
765.004	-0	765.004	0.48	765.004	0.02	
765.493	-0	765.493	0.48	765.493	0.02	
765.983	-0	765.983	0.48	765.983	0.02	
766.473	-0	766.473	0.48	766.473	0.02	
766.963	-0	766.963	0.48	766.963	0.02	
767.452	-0	767.452	0.48	767.452	0.02	
767.942	-0	767.942	0.48	767.942	0.02	
768.432	-0	768.432	0.48	768.432	0.02	
768.922	-0	768.922	0.48	768.922	0.02	
769.412	-0	769.412	0.48	769.412	0.02	
769.902	-0	769.902	0.48	769.902	0.02	
770.392	-0	770.392	0.48	770.392	0.02	
770.882	-0	770.882	0.48	770.882	0.02	
771.372	-0	771.372	0.48	771.372	0.02	
771.862	-0	771.862	0.48	771.862	0.02	
772.353	-0	772.353	0.48	772.353	0.02	
772.843	-0	772.843	0.48	772.843	0.02	
773.333	-0	773.333	0.48	773.333	0.02	
773.823	-0	773.823	0.48	773.823	0.02	
774.314	-0	774.314	0.48	774.314	0.02	
774.804	-0	774.804	0.48	774.804	0.02	
775.294	-0	775.294	0.48	775.294	0.02	
775.785	-0	775.785	0.48	775.785	0.02	
776.275	-0	776.275	0.48	776.275	0.02	
776.766	-0	776.766	0.48	776.766	0.02	
777.256	-0	777.256	0.48	777.256	0.02	
777.747	-0	777.747	0.48	777.747	0.02	
778.237	-0	778.237	0.48	778.237	0.02	
778.728	-0	778.728	0.48	778.728	0.02	
779.219	-0	779.219	0.48	779.219	0.02	
779.709	-0	779.709	0.48	779.709	0.02	
780.2	-0	780.2	0.48	780.2	0.02	
780.691	-0	780.691	0.48	780.691	0.02	
781.182	-0	781.182	0.49	781.182	0.02	
781.672	-0	781.672	0.49	781.672	0.02	
782.163	-0	782.163	0.49	782.163	0.02	
782.654	-0	782.654	0.49	782.654	0.02	
783.145	-0	783.145	0.49	783.145	0.02	
783.636	-0	783.636	0.49	783.636	0.02	
784.127	-0	784.127	0.49	784.127	0.02	
784.618	-0	784.618	0.49	784.618	0.02	
785.109	-0	785.109	0.49	785.109	0.02	
785.6	-0	785.6	0.49	785.6	0.02	
786.091	-0	786.091	0.49	786.091	0.02	
786.583	-0	786.583	0.49	786.583	0.02	
787.074	-0	787.074	0.49	787.074	0.02	
787.565	-0	787.565	0.49	787.565	0.02	
788.056	-0	788.056	0.49	788.056	0.02	
788.548	-0	788.548	0.49	788.548	0.02	
789.039	-0	789.039	0.49	789.039	0.02	
789.53	-0	789.53	0.49	789.53	0.02	
790.022	-0	790.022	0.49	790.022	0.02	
790.513	-0	790.513	0.49	790.513	0.02	
791.005	-0	791.005	0.49	791.005	0.02	
791.496	-0	791.496	0.49	791.496	0.02	
791.988	-0	791.988	0.49	791.988	0.02	
792.479	-0	792.479	0.49	792.479	0.02	
792.971	-0	792.971	0.49	792.971	0.02	
793.462	-0	793.462	0.49	793.462	0.02	
793.954	-0	793.954	0.49	793.954	0.02	
794.446	-0	794.446	0.49	794.446	0.02	
794.937	-0	794.937	0.49	794.937	0.02	
795.429	-0	795.429	0.49	795.429	0.02	
795.921	-0	795.921	0.49	795.921	0.02	
796.413	-0	796.413	0.49	796.413	0.02	
796.905	-0	796.905	0.49	796.905	0.02	
797.397	-0	797.397	0.49	797.397	0.02	
797.889	-0	797.889	0.49	797.889	0.02	
798.381	-0	798.381	0.49	798.381	0.02	
798.873	-0	798.873	0.49	798.873	0.02	
799.365	-0	799.365	0.49	799.365	0.02	
799.857	-0	799.857	0.49	799.857	0.02	
800.349	-0	800.349	0.49	800.349	0.02	
800.841	-0	800.841	0.49	800.841	0.02	
801.333	-0	801.333	0.49	801.333	0.02	
801.825	-0	801.825	0.49	801.825	0.02	
802.318	-0	802.318	0.49	802.318	0.02	
802.81	-0	802.81	0.5	802.81	0.02	
803.302	-0	803.302	0.5	803.302	0.02	
803.794	-0	803.794	0.5	803.794	0.02	
804.287	-0	804.287	0.5	804.287	0.02	
804.779	-0	804.779	0.5	804.779	0.02	
805.272	-0	805.272	0.5	805.272	0.02	
805.764	-0	805.764	0.5	805.764	0.02	
806.257	-0	806.257	0.5	806.257	0.02	
806.749	-0	806.749	0.5	806.749	0.02	
807.242	-0	807.242	0.5	807.242	0.02	
807.734	-0	807.734	0.5	807.734	0.02	
808.227	-0	808.227	0.5	808.227	0.02	
808.72	-0	808.72	0.5	808.72	0.02	
809.212	-0	809.212	0.5	809.212	0.02	
809.705	-0	809.705	0.5	809.705	0.02	
810.198	-0	810.198	0.5	810.198	0.02	
810.691	-0	810.691	0.5	810.691	0.02	
811.184	-0	811.184	0.5	811.184	0.02	
811.676	-0	811.676	0.5	811.676	0.02	
812.169	-0	812.169	0.5	812.169	0.02	
812.662	-0	812.662	0.5	812.662	0.02	
813.155	-0	813.155	0.5	813.155	0.02	
813.648	-0	813.648	0.5	813.648	0.02	
814.141	-0	814.141	0.5	814.141	0.02	
814.634	-0	814.634	0.5	814.634	0.02	
815.128	-0	815.128	0.5	815.128	0.02	
815.621	-0	815.621	0.5	815.621	0.02	
816.114	-0	816.114	0.5	816.114	0.02	
816.607	-0	816.607	0.5	816.607	0.02	
817.1	-0	817.1	0.5	817.1	0.02	
817.594	-0	817.594	0.5	817.594	0.02	
818.087	-0	818.087	0.5	818.087	0.02	
818.58	-0	818.58	0.5	818.58	0.02	
819.074	-0	819.074	0.5	819.074	0.02	
819.567	-0	819.567	0.5	819.567	0.02	
820.061	-0	820.061	0.5	820.061	0.02	
820.554	-0	820.554	0.5	820.554	0.02	
821.048	-0	821.048	0.5	821.048	0.02	
821.541	-0	821.541	0.5	821.541	0.02	
822.035	-0	822.035	0.5	822.035	0.02	
822.528	-0	822.528	0.5	822.528	0.02	
823.022	-0	823.022	0.5	823.022	0.02	
